,GSM2651032,GSM2651033,GSM2651034,GSM2651035,GSM2651036,GSM2651037,GSM2651038,GSM2651039,GSM2651040,GSM2651041,GSM2651042,GSM2651043,GSM2651044,GSM2651045,GSM2651046,GSM2651047
Cmbl,9.630708287,9.846253222,10.65172569,10.18223782,10.052796,10.73111344,9.378402151,9.397355475,10.70307274,10.90103968,9.174255765,9.72488092,9.200339473,8.627281787,10.53173305,10.23309139
Kpnb1,10.80312077,10.636466015,10.281995765,10.245120135,10.447543685,10.28967913,10.832968005,10.703653755,10.0164928355,10.15498683,10.63334802,10.590685045,10.66572053,10.714332265,10.2630263,10.236148075
Nes,11.24225112,11.09216339,10.41260291,10.19449548,10.64153811,10.36157317,11.61093317,11.43119703,10.38645814,10.41182087,11.39429933,11.21280942,11.6071539,11.22148713,10.81162835,10.67076799
Chrna1,10.01522196,10.26106075,6.804194663,6.647068211,6.957852349,7.292674676,10.89468312,10.60592537,8.222035914,6.253916722,10.62624326,8.509873407,11.05376991,9.49966841,6.729673178,6.99277383
Slfn5,9.852788259,9.938747835,9.1238679454,9.3745966396,9.3997856,9.287053771,10.1027889926,10.0085361842,9.0293241932,9.4825612106,9.8364388252,9.983572068,9.624125029,9.6326889252,9.2910950952,9.3087285668
Lmo2,9.642171887,9.9799097095,11.76743208,11.062895316,10.5157581175,11.3508560175,9.500478532,9.9274314715,10.5255406855,10.872336733,9.346196981,10.015801197,9.387639629,9.284640791,10.709254734,10.6528688415
Gadd45g,13.45995816,13.22705719,12.86628222,12.55301001,12.66744755,12.73051648,13.85585436,14.13643438,12.86716599,12.89641279,13.7810857,13.59235049,13.88299851,13.65467816,13.04636747,12.54795447
Mpc1,10.8597299226667,10.8718328123333,11.1966809993333,10.9846027643333,11.2655273463333,11.3464739633333,10.8864666196667,10.6867629703333,11.467188047,11.393551394,10.633352275,10.6665990263333,10.7821997563333,10.6072584473333,11.4103170823333,11.214067635
Snord17,11.81708883,12.38906588,13.37640777,13.49075002,12.83116891,13.63201262,11.93238441,12.43022577,13.12406118,13.34230425,11.63235889,12.61174495,11.94087006,12.29936736,13.37072615,13.12086031
Cthrc1,11.4295055195,10.8085876735,8.269215522,9.0059674335,10.247783208,8.189400808,11.455098553,11.007230067,9.1701368935,8.3040627255,10.8733864935,10.357264123,11.140049403,11.100838105,8.7406732445,9.505250077
1810055G02Rik,11.00915602,10.77321337,9.670740137,9.910081216,10.4404553,10.03656888,11.08995686,10.75871892,9.961188525,9.803017232,11.00751526,10.47216636,10.9620135,10.91869101,9.734784969,10.14207518
0610009L18Rik,10.35099072,10.22517816,11.16861049,10.50149077,10.90932834,11.3011744,10.20776081,10.12615113,11.58620188,11.20258692,10.36540363,9.953866226,10.36644023,9.927499099,10.8617824,10.81230916
Scara3,12.18781465,12.42018097,12.84866591,13.25277206,13.44634989,13.05316608,12.07422086,11.92747506,13.73148185,12.91602374,12.18856856,12.39922408,12.06416268,12.32547712,12.82769338,13.39377866
Itih5,10.28163908,10.96920633,11.03136991,11.14914438,11.43183594,11.10537329,10.66274112,10.36200532,11.01607348,11.51049843,9.676942264,10.82796175,10.24615104,10.07973234,11.34208206,11.61629932
Egr2,9.62632342,9.476865602,10.30078392,11.14927747,10.33778139,10.8553197,9.867851315,9.079750511,10.10246687,11.11281916,9.257627653,9.389799266,9.529190015,9.033583244,10.92703971,10.52508641
Agfg1,10.01046997,10.14673649,9.56277951,9.575368571,9.662567832,9.566905036,10.29756371,10.30593604,9.354663094,9.757905029,10.3224057,10.03534712,10.10179301,10.28010789,9.881210955,9.845855636
Ddost,13.17794206,13.13234632,12.68918955,12.81825693,12.78129921,12.59139195,12.93054512,13.12047646,12.88163188,12.74311593,13.38142335,13.23324498,13.19704373,13.34824061,12.56531941,12.62757902
Uso1,10.5028496933333,10.4604201813333,9.83198789466667,9.99489400433333,10.282981243,10.0158371256667,10.6342920316667,10.57201142,10.090950484,10.0035076966667,10.384265073,10.3924946283333,10.572574574,10.562539326,10.0930731293333,10.0393780703333
Txnrd1,11.47886364,11.38221266,10.968205755,11.276964645,11.05629624,11.14881759,11.661535585,11.48062974,11.00636951,11.31303336,11.71973463,11.294299445,11.500268355,11.688433505,11.106511245,10.99791357
Bola3,11.99637686,11.90046149,12.80836094,12.20858063,12.50236672,12.92970204,12.06177913,11.9285071,12.48020436,12.29944795,11.72456478,11.80699134,11.7946994,11.72506519,12.24897437,12.2709598
Golt1b,11.0067653,10.76704353,9.872928499,9.966005226,10.38797786,10.02903033,11.03680015,10.63233164,9.896295733,9.876175427,10.88220865,10.60724902,11.00750794,10.74556503,10.00125508,10.26649968
Usp32,9.323838179,9.61967937266667,10.8023463033333,10.2963078426667,9.98117899333333,10.5472794833333,9.406460807,9.62471180166667,9.957574235,10.1327200093333,9.174723069,9.35946078133333,9.42293261466667,9.47471346566667,10.0919245363333,10.0919503506667
Isca2,11.01384204,10.97268363,11.71636521,11.30368029,11.34104138,11.51588868,10.99398221,10.97805789,11.31926366,11.25975496,10.98158859,10.81608871,11.07424482,10.86127811,11.43194878,11.36693021
Eln,10.704701045,10.59262053,8.75393163,8.891926395,9.9807717985,8.51885654,10.874547685,11.141809155,9.1388579405,9.3139927455,10.3863411,10.66225141,10.261791635,9.991532949,9.630241363,9.40840723
Ppp1r3c,10.02171548,10.54257164,11.99172424,10.46311528,11.27268011,11.97254371,9.854196853,10.21228654,12.16353538,11.74342707,9.751128468,8.730395156,9.632512831,8.938969166,11.77166921,11.62457677
Gmds,10.2092626035,9.8696569755,9.0084650525,9.248737394,9.569937352,9.077074103,10.182496689,9.7501148305,9.294958517,9.2023300345,10.247163601,9.809510603,10.1553622115,9.9494310215,9.235274689,9.468406961
Ubqln1,10.4029784925,10.378620995,9.7173863625,9.883820738,9.922218733,9.8106292195,10.62943566,10.594062485,9.9198385125,9.947132529,10.578751505,10.228696858,10.4795752005,10.50077347,10.1475168995,10.1472068565
0610007P14Rik,12.29795476,12.27076204,11.89976169,11.93349171,11.89361409,11.83021331,12.19911871,12.11641291,11.79384947,11.94915682,12.42341339,12.36845544,12.30614245,12.54996224,11.74982591,11.84018337
Slc10a3,10.44350928,10.25083615,9.647220702,9.863698185,10.07057753,9.697830876,10.36529,10.11105977,9.703540716,9.57169979,10.53187818,10.23497511,10.27011905,10.32991147,9.601376667,9.771818769
Prkcsh,14.19264051,14.10744961,13.47781369,13.77538071,13.98330481,13.5678249,14.29823208,14.15493269,13.61222919,13.49962954,14.19879477,14.16562585,14.33512237,14.3622889,13.81495556,13.8166008
Igflr1,10.15443682,10.27550857,10.74794748,11.22488424,10.94344006,11.10248502,10.47591235,10.43622743,11.05051284,10.93261368,10.17052733,10.41960466,10.63295132,10.45508494,11.28581773,11.08165661
St3gal5,11.14328119,11.38265278,13.51534815,12.65377219,12.15529892,13.05548179,10.95654489,11.51141842,12.27516476,12.37891328,10.939959,10.38242518,11.20427782,10.85009082,12.28706205,12.19638878
Ppm1l,9.284381013,9.17553962033333,10.3933329396667,9.67396099166667,10.1934630013333,10.437082318,9.285973254,9.30471617133333,10.4436720346667,10.4245430083333,8.985351012,8.79696076733333,9.338890625,9.693363306,10.2064720493333,10.113640983
Slurp1,9.111259654,9.419170311,10.59305745,10.91835912,10.47873153,10.82068278,8.789383251,8.815160267,10.13462056,9.970041185,9.378058812,9.699410625,8.71426447,9.07183222,9.974939616,10.99605603
Ulk3,10.093747059,10.1890376625,10.865296035,11.14182518,10.773843485,11.063439115,10.153217733,10.2385936885,11.133391165,11.10136331,10.090294414,10.4755811135,10.347181206,10.5092312015,11.14559131,10.75808048
Fam171a2,12.36655965,12.31616323,11.09203775,12.00643809,11.8320353,11.11442214,12.29841088,12.52044733,11.82836949,11.60341175,12.36782243,12.33490836,12.44770572,12.72905958,11.36724449,11.78777396
Arf4,12.33821959,12.27559664,10.83133999,11.25261706,11.72335456,10.89627085,12.35229943,12.25571795,11.5785794,11.37345178,12.60866601,11.97068139,12.56488478,12.59847405,11.29916167,11.7691044
Gpr180,11.12054602,10.90536954,9.861879803,10.06746171,10.46416287,10.11069958,11.19184249,10.81209946,10.35063867,10.0776535,11.24250614,10.65990538,11.0909395,11.0608801,9.915998094,10.3594473
Tm4sf1,14.86727536,14.44116376,13.03616515,13.84704695,14.39002489,13.14099604,14.84187267,14.39258412,13.64276626,13.45627082,14.73488813,14.76895439,14.88842314,14.81779513,13.48995845,13.86887483
Gata1,7.226590592,8.509583796,12.35688102,11.11339212,10.48820463,11.97479401,6.467058434,8.904789496,10.6896528,11.11941643,4.180093677,5.308015542,7.346454837,5.859592022,10.6739739,10.80903719
Cdr2l,13.0702375,12.73004831,11.30885478,12.0788398,12.60593834,11.66293682,13.27355055,12.98968115,11.9133003,11.78678335,12.90492362,12.99225698,13.0881672,13.14036414,12.04536581,12.38637941
Kazald1,10.88990879,11.22810838,11.71817373,11.82048453,11.93822212,12.20588185,11.03780477,11.38344907,12.0125157,11.80259881,10.67885812,10.36767538,10.80734536,10.4674622,11.56541006,12.27254862
3930401B19Rik,12.66720463,13.02516929,12.34120009,12.67962342,12.52200639,12.10521735,13.01626688,12.90180329,12.39442943,12.9485577,13.19943249,12.83666952,12.91749813,13.29819906,12.67680911,12.19019215
Ubald2,13.66682103,13.69136454,14.72056503,14.44959372,14.31119405,14.31896056,13.49071487,13.77390786,14.31352656,14.18078496,13.65118588,13.81490838,13.87004272,13.60357449,14.13605549,14.13183809
Pip4k2c,9.4345312865,9.3157625445,10.042907229,10.052337219,9.79143838,10.0758586455,9.242022604,9.421031115,10.0436779685,9.893757196,9.487683057,9.566341319,9.616988393,9.453262266,9.8355815095,9.8126676715
Slc41a3,9.803163446,9.765422578,10.35970313,10.16838864,10.11602775,10.48128537,9.723390995,9.743082604,10.4209091,10.57293899,9.887334476,9.728349867,9.73594231,9.712628106,10.0461907,10.21831539
Gm7325,9.636357398,8.907414929,2.970142164,4.454372673,5.537098754,2.850116382,10.21863384,9.57129234,5.460021756,4.209805464,9.48119537,6.84841137,9.968535874,8.334982818,5.886611718,6.357355812
Nsmce4a,10.4376286146667,10.5723500596667,11.2121187366667,10.8669394733333,10.7343939923333,11.028777534,10.3980261506667,10.414649527,10.7817057863333,10.9631778616667,10.3477042176667,10.2313060183333,10.3522616426667,10.232877227,10.6944684753333,10.83131694
Slc29a1,13.3490725,13.06859576,13.65913133,13.79607041,14.09135756,13.74614631,13.13154711,13.17229023,13.88684482,13.62182894,13.0271708,13.18421513,13.20490401,13.30566196,13.85096312,13.93058978
Hbb-b2,12.16397121,13.80206598,17.07900094,16.39536709,15.45294711,16.64370629,11.39251907,13.69479748,15.43980802,15.75471879,10.42131338,10.38833698,11.34318564,10.15488061,14.95781236,15.58898732
Anxa7,10.267821493,10.70449181,12.0154612933333,12.1607622266667,11.2735299,12.16468144,10.377942744,10.6846626733333,11.69111398,11.8739173966667,10.3013454933333,10.99192427,10.54305132,10.8345638766667,11.53006494,11.3270691433333
Rala,12.16972688,12.10775765,11.39121602,11.62256141,11.6157249,11.53126148,12.25938408,12.19459538,11.71827998,11.95526265,12.29397831,12.43444849,12.33711603,12.4671526,11.93119751,11.79968799
Rcn3,13.4951997333333,13.3503534133333,12.132102662,12.3932204703333,12.8130533166667,12.3484396883333,13.4317000133333,13.3149300866667,12.7544469033333,12.4089460966667,13.6992444633333,12.95918307,13.69276928,13.4502839633333,12.313464413,12.7301914466667
P3h4,12.3741898633333,12.01466637,10.8201884766667,11.2716510066667,11.7465507433333,11.13849371,12.24037573,11.9759284833333,11.3272181866667,10.8732931766667,12.2611098633333,11.9287728133333,12.2493562533333,12.3077256233333,10.855529484,11.38141503
Cpeb4,9.585140896,9.611996304,10.795776065,10.327143762,10.0215893465,10.4426084085,9.351804567,9.448750834,10.2038922345,10.4945440485,9.185934871,9.807321942,9.511351164,9.6474212565,10.4669982275,10.1072271945
Cdt1,10.3437232,10.72024805,12.28176297,11.64148876,11.23711629,12.21956391,10.40136153,10.71012487,11.25847651,11.25886647,10.46469673,10.42459886,10.65878705,10.28174059,11.14973707,11.21585698
Mylk4,7.708657014,7.368056048,9.8245994235,8.4815731805,9.715850574,10.011167399,7.3238539995,7.01054651,10.390528871,10.41439333,6.7246947045,5.0206661675,7.1093641445,6.5791895315,10.3945514675,9.6305717465
Vgll3,10.818826585,10.3237976315,8.558919338,9.560471642,10.017955528,8.9115082875,10.9999953,10.307260008,9.5017701935,9.695952812,10.6220758055,10.0454806955,10.425381786,10.3760706695,9.56392797,9.635729493
Hist1h2af,16.65552038,17.05637807,18.27616554,17.65024871,17.46689109,17.83141501,16.45340961,16.9905947,17.37609444,17.54965705,16.37704146,16.80959611,16.63999366,16.81014477,17.55929306,17.55400303
Ctbp2,11.0312686,10.96856535,10.41482088,10.43185466,10.59742239,10.30147453,11.0302407,11.17633663,10.67797358,10.56882906,11.12745392,10.86880162,10.94553999,10.93802531,10.67359674,10.69921533
Abhd14b,10.24667616,10.48925914,10.6689636,11.20548967,10.89519038,10.9880128,10.09301801,10.23168773,11.16079686,11.00870076,10.29977292,10.47280936,10.27971822,10.15178866,10.7301947,10.91405437
Dmtn,9.2673731275,9.7956563835,11.65149053,10.784689884,10.484603952,11.323215645,9.302657155,9.7701494905,10.422822255,10.97761563,9.1492117805,9.3061100425,9.5484058205,9.398292071,10.127884427,10.3999448565
Tuba8,8.963640357,8.444440759,11.58898956,10.00251815,10.82704645,11.43046821,8.857039187,9.35255717,11.87751937,11.68364379,7.875297344,6.78435174,8.673256076,7.6505342,11.23367041,10.59079378
Col7a1,10.45534912,10.0680078,9.387674153,9.111833707,9.308902101,9.396653978,10.37902803,10.63494285,9.904381995,9.553577381,10.67190022,10.04457358,10.82135816,10.42010093,9.697530469,9.111482046
Rpl3l,8.684625698,7.673679089,11.31630755,8.781440192,10.79815654,11.20147297,8.571746108,7.994453504,11.64054711,11.48067067,7.927315445,6.3580904,8.341707598,7.003651011,10.72338424,10.51660408
Ptgr1,10.25704979,10.33556106,9.854450189,10.17944457,10.01291003,9.760347123,10.63328622,10.686019,9.495289287,9.935812152,10.40153066,10.38803861,10.15684681,10.37588522,10.06437054,9.88504957
Med16,13.167651188,13.167041465,13.910901588,13.516993783,13.71933623,13.814021199,13.1410706405,13.1249893255,13.8348733905,13.7574888605,13.038410531,13.229911959,13.225315538,13.3274088525,13.7466018265,13.4237131445
A430078G23Rik,9.9462083075,10.195418807,10.8882740265,10.6927887545,10.6598351685,10.871223734,9.8968771975,10.102954744,10.5676572315,10.7193050435,9.6640093085,9.474774367,9.871292179,9.3922651565,10.9989170605,10.5865769715
Hist2h2aa2,16.236022,16.61462791,17.91867102,17.19778725,17.00333663,17.4149024,15.96740728,16.50677407,16.92049207,17.06730301,15.91821186,16.30865611,16.13918856,16.25027504,17.07682825,17.08820339
Tead3,9.997845827,10.01848647,9.062037566,9.367978217,9.694642088,9.198663019,10.17532517,9.984882737,9.437073754,9.355751548,10.2821999,9.704095116,10.04804317,10.05979963,9.080093205,9.46833936
Tagln2,13.84951527,14.003615565,13.326886455,13.600060845,13.65791949,13.04752685,13.9309903,13.693253245,13.40981015,13.64297953,14.18788698,13.965203855,14.019864795,14.104036625,13.474925845,13.49432757
Gars,14.73910061,14.57032255,13.95102429,14.27758462,14.42327775,14.00392174,14.78512214,14.64364236,14.33932615,14.1462764,14.86441922,14.81740922,14.92494145,14.96481785,14.09227028,14.30232701
Kdelr2,12.94174953,12.77457213,11.80020369,11.98681849,12.45540045,11.92535779,12.88596525,12.75011065,12.06847585,11.76342145,12.88315001,12.40077095,12.81023859,12.79162261,11.68474621,12.12285269
Mob2,10.56212044,10.410149735,11.069265755,11.087259185,10.85394107,10.99259698,10.19977692,10.38341446,11.0093066,10.95183194,10.1051945405,10.50845875,10.241624315,10.263677315,10.704579675,10.79616587
Kel,6.537884858,8.0921477485,12.39025269,10.81839531,10.093616826,11.617058825,5.1383344265,8.1901594825,10.02214622,10.585424952,3.8779589045,4.801581474,6.854566567,5.470545932,9.683612985,10.0843988115
Ndrg1,13.18937951,13.48435116,13.75856989,14.15127096,14.13931735,13.93816451,13.36704841,13.52714305,14.51329359,14.11380582,12.93739435,13.3680548,13.28849011,13.23888629,14.51782036,14.34446197
Btg2,9.5298396605,9.7780166515,10.93577375,10.26523864,10.056768743,10.51732869,9.5894162335,9.761150129,10.12303236,10.588389125,9.1448818725,9.4679989165,9.591583811,9.6945307945,10.351894245,10.42742091
Hbb-b1,10.38231444,12.34936119,15.80481751,14.8788151,13.76076738,15.18913631,9.753430774,12.2632553,13.88119114,14.20189196,8.961603898,8.789448029,9.793264186,8.697873974,13.30514867,14.04424902
Anapc5,11.1448524256667,11.1570231156667,11.525714436,11.7282971256667,11.8173363933333,11.683043414,11.0758510416667,11.096991368,11.8831423763333,11.6953554563333,11.1118876176667,11.375589055,11.433320311,11.316720718,11.6787004153333,11.7336620836667
Krtcap2,15.02848149,14.79130053,13.86359433,14.15118585,14.56752305,13.99132117,15.0975762,14.89181606,14.17897156,14.06542427,14.90575624,14.61161197,14.98102845,14.92447878,14.25154247,14.48750057
Mpst,11.15329819,11.38771043,12.34138304,11.86459017,11.63402524,11.98567779,10.95876791,11.42122482,11.99339442,11.9439612,10.69970711,11.14714973,11.013933,10.94623387,11.51792093,11.68238819
Copb1,11.73911931,11.60917938,10.88257359,11.10508772,11.3443635,10.94113568,11.70194833,11.60722666,11.25636152,11.1064155,11.92060549,11.58016689,11.74942079,11.70371204,11.19865293,11.38519898
Cep170,10.000628742,9.867648503,9.239138572,9.37152968833333,9.651203785,9.333178435,9.96048086,9.94586097,9.29587765466667,9.369308208,9.79738156366667,9.785790977,9.830414885,9.88747395066667,9.61577616166667,9.61655452366667
Herc2,10.23093118725,10.4902728185,11.45977702525,11.537565981,11.00195515425,11.5668784975,10.31205577,10.48757965425,11.45007643975,11.59512426175,10.3378102995,10.9408243025,10.573471628,10.87111970925,11.33459437525,11.222446108
Hist1h1a,9.442221601,10.13787457,12.25879341,10.92500135,10.51690323,11.77778926,9.206745102,10.21972822,10.7915554,11.23051229,9.508914772,9.713262614,9.374528052,9.752695526,10.5300978,11.03843405
Vamp5,11.13639841,11.10397702,11.70542053,11.55393374,11.642204445,11.701801885,11.190204665,11.188989605,11.65955632,11.54216294,10.9115007,10.86328466,11.101662375,10.987828276,11.478381955,11.356720045
